name,lat,lng,pincode,type
Hira Ki Tapri [H.K.T],18.57392690191187,73.88519646285826,,Tea Room
Reddys Vadapav Center,18.57444190979004,73.8924331665039,,Breakfast
Cafe Coffee Day,18.56395503616254,73.88407320145299,411006,Coffee Shop
Delhi Chaat Bhandar (DCB),18.56851740845968,73.88254062913661,,Fast Food
Domino's Pizza,18.570221831026505,73.87869165517397,411015,Pizza
Chai Tapri,18.573927876270773,73.88949823834253,411006,Food Truck
Anup Bakery,18.574173826223078,73.89064087616383,411015,Bakery
Kandi's Tea Stall,18.574400009759707,73.89311561156217,,Tea Room
Shoppers Orbit,18.570341721265248,73.87850790366784,,Mall
Mad Momos,18.575221,73.895084,,Café
Sudama Bhel,18.575304392308873,73.89522726086082,,Fast Food
Raviraj Snacks Center,18.580205,73.876269,,Snacks
Premlok Plaza,18.5754263896364,73.87657642364502,411015,Mall
Banana Leaf,18.575633108893097,73.87630631732631,,Indian
Vishrantwadi Choupati,18.57214013103386,73.87842751232242,,Snacks
Food Bazaar,18.57027104357956,73.87865720179329,,Mall
Spice Island,18.566281320654635,73.87831318950408,411006,Chinese
Suicide Lake,18.584136994504192,73.9024286038858,,Lake
JW Marriott Hotel Pune,18.5324152,73.8297728,411053,Hotel
Spice Kitchen,18.531886864925845,73.82957091082835,411016,Asian
Paasha,18.53207679304871,73.82956401247087,411053,Lounge
Pune Baking Company,18.531971811632015,73.82983372978156,,Bakery
PVR Cinemas ( Icon ),18.53382243569725,73.8297834433831,411016,Cineplex
Alto Vino,18.53197888529939,73.82979570889925,,Italian
"Lobby Lounge, JW Marriott",18.531915245410474,73.82962901996032,,Lounge
Miami,18.532031656442765,73.82983294825146,411053,Nightclub
Little Italy,18.534828001784856,73.83812201948804,411007,Italian
Crossword,18.534814421312817,73.8297701691517,411028,Bookstore
Kiva,18.538458921457806,73.83686293507155,411045,Lounge
Shakahari,18.53186512027384,73.82956454603062,411053,Vegetarian / Vegan
The Pavillion,18.532861,73.829802,411016,Mall
Vaishali | वैशाली,18.52090576092219,73.84128332227108,411004,South Indian
Hotel Roopali,18.519342952744918,73.84133382675628,411004,Indian
Chittaranjan Vatika,18.53211567654188,73.8375602848037,,Theme Park
Mini Wok,18.532703912393053,73.83405542211443,,Chinese
Café GoodLuck,18.5173883002662,73.8414854187446,,Café
J 1,18.524200873103304,73.84354604804945,,Maharashtrian
The Lunges Health Club.,18.519542311093517,73.83118616765026,,Gym
Tien,18.530260170328454,73.8324901968085,411016,Deli / Bodega
Mainland China,18.531659593909822,73.82975495714788,,Chinese
By The Way,18.525058508695786,73.84154053093603,411005,Italian
Coffee Stop,18.53643039728413,73.8338918928869,,Coffee Shop
Le Plaisir,18.51420497479481,73.83855092544634,411004,Bistro
Shabree,18.52459075247133,73.8416670504523,,Indian
Ranade Tapri,18.518439123214733,73.84118200709439,,Fast Food
Mad Over Donuts,18.519335111404256,73.84531961315069,411004,Donuts
Flavours,18.51893083023205,73.84140902977073,,Sandwiches
All Stir Fry,18.538021309078747,73.83565973310837,411016,Asian
South Indies,18.535064394049556,73.83839730865662,411007,Indian
Krishna Juice Bar,18.52355342051691,73.84765077882606,,Juice Bar
Panchvati Gaurav,18.51787902732216,73.83862257779535,,Indian
Starbucks,18.52253776359269,73.84103656012874,411005,Coffee Shop
Starbucks,18.5346313068626,73.82984338712804,411016,Coffee Shop
NH 37,18.53853115482067,73.83423913837106,411020,Indian
Subway,18.524296132510756,73.84133703465648,411004,Sandwiches
Barbeque Nation,18.516237355048084,73.84222283288595,,BBQ
German Bakery WunderBar,18.52004603720397,73.83043022574356,411004,Bistro
Shahji's Paratha House,18.52260120168244,73.84441289536777,,Vegetarian / Vegan
Sharvaree,18.524576447398676,73.84164666107726,,Indian
Tales And Spirits,18.5307837944114,73.82872334210879,,Bistro
Abs Fitness And Wellness Club,18.535397529843124,73.82993979850535,411016,Gym
Oriental Connexions,18.538021566123753,73.83564603949314,,Chinese
Venus Traders,18.5194544398586,73.84206964204846,411004,Stationery Store
Rahul Restaurant,18.531314528056868,73.84637889019726,,Indian
Flavors Chocolate Toast,18.526650630107948,73.84196664548828,,Sandwiches
Frozen Monkey,18.537631385267822,73.83542217764648,,Lounge
Aasing's Kitchen,18.514029983480278,73.82874953293054,411004,Burgers
Cocoberry,18.520363094135984,73.84116377766922,,Yogurt
Mohan Ice Cream,18.520619663670587,73.84606955610744,411004,Ice Cream
The Burger Barn cafe,18.524416131270343,73.84283250923293,,Burgers
Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,,Stadium
Wadeshwar,18.518656145726464,73.84148287858373,411004,Vegetarian / Vegan
Hotel Madhuban,18.519248295410485,73.84868804177536,411030,Tea Room
Casa Lolo,18.51693034172058,73.83394002914429,,Deli / Bodega
The Chocolate Room,18.518450934654,73.84157442251627,411007,Coffee Shop
Sukanta,18.51694169413758,73.84428399256002,India,Vegetarian / Vegan
National Film Archives of India (NFAI),18.515930148620026,73.8292254679222,411004,Entertainment
Natural Ice Cream,18.52312637552247,73.84746530397125,,Ice Cream
Bal Gandharva Ranga Mandir,18.52233273885281,73.84801999609671,,Theater
Supreme Corner,18.520528059619732,73.84616365830843,411004,Fast Food
Cafe Durga,18.529933172462222,73.83685728297691,411016,Café
Café Coffee Day,18.5231306426117,73.84834705709581,,Coffee Shop
Vetal Tekdi,18.522266437316244,73.81834876387788,,Trail
E Square,18.53761644157667,73.83531014089307,411007,Cineplex
Katakirr Misal,18.51137166374587,73.8336714487756,411004,Snacks
KFC,18.51636540601343,73.84271277231954,411004,Fast Food
Bipin Snacks And Juice Bar,18.513013126098517,73.83992106106976,,Snacks
Deccan Hills,18.540068227898335,73.82299559809623,411008,Indian
Subway,18.529155,73.830866,,Sandwiches
ARAI Hilltop,18.51973678124073,73.81767671579341,,Other Outdoors
Rich-O-Cream,18.538352878074058,73.83000386232472,411016,Ice Cream
Rolla Costa,18.5246486725534,73.84145819340506,,Restaurant
Mmyra Lounge,18.522252047437274,73.8410116392219,INDIA,Hookah Bar
Shraavan,18.5304815209921,73.84408591365003,,Indian
cafe coffee day,18.530578864852384,73.82944584358319,,Coffee Shop
Wadeshwar,18.5150663518212,73.82888481601346,411038,South Indian
Dunkin',18.523475723661022,73.84122001442189,,Donuts
Supreme Pav Bhaji and Pizza (Canal Road Branch),18.513946111091535,73.83078312673891,411004,Pizza
Mathura restaurant,18.51886094656049,73.84477436845866,,Indian
Hotel Shreyas,18.519169540574115,73.84406229354899,,Maharashtrian
"Barista, FC Road",18.51909106888451,73.84147846395688,,Café
Shivsagar,18.520151692146218,73.84589420653944,,Restaurant
Janaseva Bhojanalaya,18.515952515103418,73.84241580963135,,Indian
LSD Love Sugar Dough,18.53286341493285,73.84205307079452,,Desserts
Venky's Xprs,18.521528849674343,73.84106106094669,,Burgers
Cream California,18.519603551759623,73.84128340271279,411004,Desserts
Top In Town,18.515419965563137,73.84175779790851,,Restaurant
Chitale Bandhu Mithaiwale,18.515742642741714,73.8418978810121,411004,Desserts
Blues,18.543604249386306,73.83862888683001,411020,Pub
Darshan foods,18.51402082342707,73.84097794716021,411004,Vegetarian / Vegan
Modern Cafe,18.527055894043603,73.85143946115741,,Indian
Kalyan Bhel,18.511857711700383,73.83007475273956,411004,Snacks
Subhadra Restaurant,18.519195658929494,73.84497365296683,,Indian
Cafe Coffee Day,18.53047280848842,73.8293580474668,,Café
Panchali Restaurant,18.52589862801796,73.85018246363045,,Fast Food
Om Super Market,18.532822313417885,73.83411276249407,411016,Department Store
Asha Dining Hall,18.52002313997627,73.84309282946222,,Indian
Deccan Gymkhana Club,18.515179330336036,73.84052753448486,411004,Gym / Fitness
Urban Foundry,18.569289409666702,73.7747245463514,,Lounge
Incognito,18.570376414375,73.77460705928516,411045,Italian
Terttulia,18.569279945639824,73.77469467616115,,Bistro
Playboy Beer Garden,18.57049357355062,73.77390083744952,,Brewery
McDonald's,18.570420602793007,73.77461905317524,411045,Fast Food
Nawab Asia,18.569553019776944,73.77466783664346,,Indian
Way Down South,18.56636563963199,73.77070666006395,411045,South Indian
The Chocolate Room,18.574754959252665,73.77732956313457,,Coffee Shop
Idlicious,18.561765019102616,73.78364615844218,,South Indian
ARTHURS THEME,18.570498974751526,73.7739517705572,,French
Apache - High Street,18.569373153385165,73.77473114995384,,Bar
Shaolin- The Chinese Cuisine,18.58834307568542,73.78351414844718,,Chinese
Hotel Sadanand,18.568349587226646,73.76667067485646,,Indian
KTM Baner,18.567427,73.776001,411045,Motorcycle Shop
Paramhans Dining Hall,18.564306,73.77861,411045,Indian
Yaara Di Haveli,18.560873260187908,73.7682512868345,,Punjabi
CopaCabana,18.589073641597903,73.78248319675856,410027,Indian
Subway,18.570104742234818,73.77468498677447,411045,Sandwiches
D Mart,18.566741779358132,73.7695464347438,411045,Department Store
IDC Express,18.573778272662192,73.77698772493144,411045,Breakfast
Chhatrapati Shivaji Sports Complex,18.575558598527564,73.76100540161133,,Stadium
Gong Modern Asian,18.57046168149214,73.77414273325013,411045,Asian
Cafe Nook,18.56930805697316,73.78186532743666,411045,Café
Infinity - Post 91,18.565235891732762,73.77416769853876,,Indian
Wazwaan,18.56126861159746,73.7857538640578,411007,Indian
Baskin-Robbins,18.56421016957575,73.7771026285984,,Ice Cream
Apple 5,18.588492343565544,73.78193673011188,411027,American
Cafe Coffee Day,18.564362735673388,73.77908355741718,,Café
KFC,18.56490752716071,73.77448481271236,,Fast Food
Sarovar,18.582646266961657,73.76105613429112,,Diner
Zikomo,18.56413210967498,73.78000483139837,411045,Indian
Croma,18.590242592662218,73.77010487479674,,Electronics
Cafe Coffee Day,18.5884689083151,73.7828346796342,411057,Café
Khybar,18.588461606350666,73.78303515871008,,Indian
Jalebi Junction,18.56443868134892,73.77535752201368,,Fast Food
Holiday Inn,18.58088471470406,73.76051975858331,411045,Hotel
Domino's Pizza,18.566547499642557,73.76992446965724,411045,Pizza
Masalabar,18.570654,73.775084,411045,Indian
Sholay,18.588158845820093,73.78360293471191,,Indian
Balewadi Stadium,18.574745003725422,73.76100540161133,,Stadium
Cabaret,18.565784,73.77287,411045,Breakfast
The Flour Works,18.565544,73.773613,411045,Restaurant
Boulevard,18.570418739979683,73.76429620849366,,Café
Orchid Convention Center,18.57121034952789,73.76380796955365,,Concert Hall
Merlin's,18.571095353724,73.76381358175213,,Karaoke
Cafe Bay Leaf @ Holiday Inn Pune Hinjewadi,18.581002979550966,73.76082952282827,411045,Restaurant
Salt,18.563931621963707,73.78291069009109,,Asian
Raasta Bistro,18.563045407775913,73.78374394820321,,Gastropub
"V deck, sadanand regency",18.583792026809878,73.7608028839243,400058,Comfort Food
Balewadi Naka,18.56197843071439,73.78410013730202,,Fast Food
Sona Veg And Nonveg,18.56141277739136,73.78605342105374,,Indian
Indorilal,18.561422302294115,73.78632638008627,411045,Breakfast
Optimum Health Club,18.634550700242603,73.79824541838458,411033,Gym / Fitness
Space Studios,18.628401,73.804368,,Dance Studio
Sigree Global Grill,18.63292776865862,73.80006740939267,411044,Indian
Pizza Hut,18.629963460941116,73.8034425473035,,Pizza
Tiranga,18.62831330622216,73.80349711928908,,Indian
Cafe Coffee Day,18.627324969409205,73.80416634320369,,Coffee Shop
Beyond Fitness,18.633731105269526,73.79904398302361,,Gym
China Grill,18.63310323960585,73.80014522152304,411033,Chinese
Keys Hotel Pimpri-Pune,18.6319699273361,73.80155262333722,411 018,Hotel
Ratna Hotel,18.625636510782794,73.80521272370953,411018,Indian
Croma,18.625418668232076,73.80167393314457,,Electronics
KFC,18.633109030968345,73.80013947700532,,Fast Food
Solty Chinese Fast Food,18.63303767525297,73.81753885949446,411018,Chinese
Mahadev Patiswala,18.62014583042024,73.80362062431706,,Breakfast
Empire Garden,18.636224469147,73.82081866460958,,Indian
Hungry Cupid,18.624781,73.820558,411018,Sandwiches
Amul Ice Age,18.625316088772788,73.82164578727503,411018,Ice Cream
Ginger Hotel Pune,18.627507745349124,73.8042582536056,,Hotel
Foodland Pimpri,18.623158239267713,73.81922184858446,,Indian
Supreme Restro And Bar,18.630544909628096,73.80258662652834,,Indian
Pimpri Market,18.62184955775321,73.80229365951044,,Market
Nagina Pani Puri,18.617048263549805,73.81721496582031,,Snacks
Bombay Salon & Spa,18.616129421308063,73.81699317737034,411018,Cosmetics
Tata Motors Main Canteen,18.65041893614635,73.81199580807784,,Food & Drink
The Fern Residency,18.621726,73.830236,411026,Hotel
Shell,18.64858354,73.80672659,411019,Gas Station
DoubleTree by Hilton,18.64241343459833,73.79849466234091,411019,Hotel
Bird Valley Resto bar,18.65677283122612,73.80351987604139,,Restaurant
Domino's Pizza,18.653,73.81,411019,Pizza
PapaJee's,18.664049104804803,73.80981300958096,411019,Indian
Thermax Chowk,18.660597,73.79355,,Intersection
Mayur Misal,18.652293427104095,73.79291274239826,,Snacks
Aaoji Khhaoji,18.56265703054219,73.82931038865844,411003,Indian
Kiva,18.538458921457806,73.83686293507155,411045,Lounge
All Stir Fry,18.538021309078747,73.83565973310837,411016,Asian
NH 37,18.53853115482067,73.83423913837106,411020,Indian
Blues,18.543604249386306,73.83862888683001,411020,Pub
Oriental Connexions,18.538021566123753,73.83564603949314,,Chinese
The Melting Pot,18.542888724814215,73.83823920532502,,Café
Khadki Railway Station,18.56388939016318,73.84032979676618,411020,Train Station
Open Canteen University,18.550449230807217,73.82742406174269,,Restaurant
Thai House's Kitchen,18.566753981317337,73.8311574495556,411020,Thai
Tandoori Point,18.540496429304195,73.83026374035593,,Fried Chicken
Screen 3,18.538230942983983,73.83481979370117,411007,Cineplex
M.M. Restaurant,18.56196617331934,73.8365046868337,,Diner
Baker's Delight,18.544595209819054,73.83545937363185,,Sandwiches
Mantri Kishor Park,18.543917246418605,73.83691771636005,411007,Park
Henny's Food Truck,18.55928890013511,73.84909970134031,,Food Truck
Pune IT Park Cafeteria,18.566838282588943,73.83024421197084,,Cafeteria
Medicure Chemist & Druggist,18.541140148887486,73.83893966674805,411007,Pharmacy
Monginis Cake Shop,18.564799058224494,73.85059864402436,411003,Bakery
Rajesh Trading Co. Khadki,18.565225637715805,73.8507192481124,,Department Store
Poona General Stores,18.566367234354402,73.84984748189946,411003,Department Store
Radhika Restaurant,18.54050941608817,73.83012933902005,411016,Indian
Sidewalk Cafe,18.540251085782398,73.82971005218339,411016,Café
"Cafe Chokolade, Pashan",18.541791153215385,73.82647275924683,411007,Café
Yaara Di Haveli,18.560873260187908,73.7682512868345,,Punjabi
Bottle Rock,18.546889538944182,73.77274911228194,,Beer Garden
Rastafa,18.549217289243686,73.77240590968016,411045,Italian
The Ruby,18.561968,73.738945,412115,Multicuisine Indian
Veer Da Dhaba,18.54692055630193,73.77281667709372,411045,Indian
Hotel Madhuban,18.519248295410485,73.84868804177536,411030,Tea Room
Krishna Juice Bar,18.52355342051691,73.84765077882606,,Juice Bar
Lal Mahal,18.518719674058865,73.85655641555786,411030,Historic Site
Mad Over Donuts,18.519335111404256,73.84531961315069,411004,Donuts
Sujata Mastani,18.511792754341577,73.85214493967393,411030,Ice Cream
Bhagat Tarachand,18.514332265559556,73.85131729012238,,Indian
Bal Gandharva Ranga Mandir,18.52233273885281,73.84801999609671,,Theater
Café GoodLuck,18.5173883002662,73.8414854187446,,Café
Mohan Ice Cream,18.520619663670587,73.84606955610744,411004,Ice Cream
Raja Dinkar Kelkar museum,18.510743623888896,73.85438919067383,,History Museum
Modern PDMBA Sports Complex,18.52551169684312,73.84787007012933,,Stadium
Café Coffee Day,18.5231306426117,73.84834705709581,,Coffee Shop
Vaishali | वैशाली,18.52090576092219,73.84128332227108,411004,South Indian
Natural Ice Cream,18.52312637552247,73.84746530397125,,Ice Cream
Hotel Roopali,18.519342952744918,73.84133382675628,411004,Indian
J 1,18.524200873103304,73.84354604804945,,Maharashtrian
Fish Curry Rice,18.51641491600367,73.85093360732121,411030,Seafood
Shrikrishna Bhuvan,18.51349411364069,73.85507354346112,411009,Snacks
Barbeque Nation,18.516237355048084,73.84222283288595,,BBQ
Shahji's Paratha House,18.52260120168244,73.84441289536777,,Vegetarian / Vegan
Tilak Hotel,18.50960261815985,73.84688277838784,411030,Snacks
Supreme Corner,18.520528059619732,73.84616365830843,411004,Fast Food
Shree Wadeshwar Bhuvan,18.510752727983352,73.85374824193698,411030,Vegetarian / Vegan
Ranade Tapri,18.518439123214733,73.84118200709439,,Fast Food
Sukanta,18.51694169413758,73.84428399256002,India,Vegetarian / Vegan
Flavours,18.51893083023205,73.84140902977073,,Sandwiches
Le Plaisir,18.51420497479481,73.83855092544634,411004,Bistro
Venus Traders,18.5194544398586,73.84206964204846,411004,Stationery Store
Coconut Grove,18.5256809132634,73.86698863631743,,Seafood
Rahul Restaurant,18.531314528056868,73.84637889019726,,Indian
Sai Service Bajaj,18.52225999753082,73.85018514373338,,Motorcycle Shop
Shabree,18.52459075247133,73.8416670504523,,Indian
By The Way,18.525058508695786,73.84154053093603,411005,Italian
Chitale Bandhu Mithaiwale,18.51360263696441,73.85380148377794,411030,Desserts
Modern Cafe,18.527055894043603,73.85143946115741,,Indian
Wadeshwar,18.518656145726464,73.84148287858373,411004,Vegetarian / Vegan
Starbucks,18.52253776359269,73.84103656012874,411005,Coffee Shop
The Chocolate Room,18.518450934654,73.84157442251627,411007,Coffee Shop
P.N. GADGIL & CO.,18.51448373993062,73.85217361271135,411030,Jewelry
Panchvati Gaurav,18.51787902732216,73.83862257779535,,Indian
KFC,18.51636540601343,73.84271277231954,411004,Fast Food
Shivsagar,18.520151692146218,73.84589420653944,,Restaurant
Panchali Restaurant,18.52589862801796,73.85018246363045,,Fast Food
Mathura restaurant,18.51886094656049,73.84477436845866,,Indian
Cocoberry,18.520363094135984,73.84116377766922,,Yogurt
Hotel Agatya,18.514450921596094,73.85427023461997,,Indian
Sharvaree,18.524576447398676,73.84164666107726,,Indian
Subway,18.524296132510756,73.84133703465648,411004,Sandwiches
The Burger Barn cafe,18.524416131270343,73.84283250923293,,Burgers
Bipin Snacks And Juice Bar,18.513013126098517,73.83992106106976,,Snacks
Hotel Shreyas,18.519169540574115,73.84406229354899,,Maharashtrian
Aware Maratha Khanawal,18.512948403914418,73.84519971682283,,Indian
Flavors Chocolate Toast,18.526650630107948,73.84196664548828,,Sandwiches
Manasi Malai Gola,18.509658968315318,73.85372858334871,411002,Desserts
Mahesh Lunch Home,18.52063292197414,73.87235968390644,,Seafood
Janaseva Bhojanalaya,18.515952515103418,73.84241580963135,,Indian
Masemari,18.505643889009608,73.85227656568195,411030,Seafood
Badshahi Mess,18.508755414267316,73.84897126474321,,Indian
Subhadra Restaurant,18.519195658929494,73.84497365296683,,Indian
Janjira Hotel,18.509113911280735,73.84372031997646,,Indian
SP Biryani House,18.508067134805508,73.85035559087343,411030,Indian
Chitale Bandhu Mithaiwale,18.515742642741714,73.8418978810121,411004,Desserts
Top In Town,18.515419965563137,73.84175779790851,,Restaurant
"Barista, FC Road",18.51909106888451,73.84147846395688,,Café
McDonald's,18.518368987944104,73.8444406350638,411005,Fast Food
Darshan foods,18.51402082342707,73.84097794716021,411004,Vegetarian / Vegan
Jayshree Garden,18.504916886557126,73.85426809288236,,Vegetarian / Vegan
Grahak Peth,18.507649444578256,73.85063253217139,,Convenience Store
Mmyra Lounge,18.522252047437274,73.8410116392219,INDIA,Hookah Bar
Cream California,18.519603551759623,73.84128340271279,411004,Desserts
Shraavan,18.5304815209921,73.84408591365003,,Indian
Ganraj Restaurant,18.509120894706307,73.85364690561192,,Vegetarian / Vegan
Rolla Costa,18.5246486725534,73.84145819340506,,Restaurant
Dunkin',18.523475723661022,73.84122001442189,,Donuts
Domino's Pizza,18.51624192519409,73.84230837180795,400027,Pizza
Venky's Xprs,18.521528849674343,73.84106106094669,,Burgers
Deccan Gymkhana Club,18.515179330336036,73.84052753448486,411004,Gym / Fitness
Jayashree Paavbhaji,18.504979638515653,73.85429139284874,,Indian
Cafe Coffee Day,18.525053674327946,73.84151370702703,,Coffee Shop
Horn OK Please,18.5184227804663,73.84168248421332,,Indian
Sarovar,18.515991059013285,73.84172211306785,,Bar
Rajendra Pavbhaji & Juice Bar,18.519502394847766,73.86765447164639,411011,Snacks
Champion Sports,18.516327890618015,73.84169096663962,411004,Sporting Goods
Shantai Hotel Pune,18.519619386289705,73.87108814195811,411002,B & B
Saffron,18.507729238653617,73.84420581641643,411030,Indian
IMDR Canteen,18.520632569532395,73.83757009650316,,Breakfast
LSD Love Sugar Dough,18.53286341493285,73.84205307079452,,Desserts
Chaitanya Paratha,18.52414818447426,73.84159814225599,411004,Indian
Cafe Coffee Day,18.522245141196017,73.8409677565661,,Coffee Shop
The Ambassador Hotel,18.528144101764916,73.84093251967049,411004,Hotel
Kadhai,18.521520804203057,73.84109133649697,,Indian
Amrapali Restaurant - Pure Veg,18.519373652662015,73.84168928567068,,Indian
Rumaani,18.522823077409925,73.84098740953503,,Restaurant
Shopper's Stop,18.534331628997844,73.85190002869798,,Department Store
Raasta Cafe,18.519694368148173,73.87089003366609,,Comfort Food
Peppinos Sandwichs And More,18.51853911226199,73.84151513282426,,Juice Bar
Olent,18.524552,73.841829,,Seafood
Baker's Basket,18.517764707404258,73.84064122145718,,Bakery
Corn Club,18.529403188599254,73.84351982880692,,Fast Food
Sancheti Hospital,18.52958707659303,73.85293030992315,India,Hospital
Axis Bank ATM,18.82563972,74.3765564,413514,ATM
Elite juice parlour,18.827556463049948,74.38278707221347,412210,Ice Cream
Khadakwasla Dam,18.435438663964515,73.77122522130473,,Lake
Khadakwasla Dam Way,18.43515331577944,73.76790438108539,,Beach
WET Canteen,18.431403,73.769552,,Indian
aapa chi tapree,18.433269038609815,73.76612903040456,411023,Coffee Shop
Aashish Beer Shopee,18.44458008950971,73.78779390104417,,Wine Shop
Anjani Garden,18.4447546,73.7622435,,Garden Center
SHREE PHATAKA MART,18.441142860339376,73.79058611463152,,Department Store
khanapur,18.40275535869624,73.7425136474125,,Scenic Lookout
The White Orchid Resort,18.400351497104925,73.74789199352574,,Resort
Sinhagad Fort,18.3858049312974,73.73680114746094,,Historic Site
Cloud 9,18.64007177895902,73.84988076102016,,Indian
Domino's Pizza,18.648,73.85,411315,Pizza
Physc Gym,18.63672651916756,73.84536090955913,,Gym
Shree Yash,18.627334754154425,73.84144400403844,,Indian
Kimling,18.565834369037912,73.80360347430938,411007,Chinese
Cafe Coffee Day,18.593421044897106,73.79546073318592,,Café
Greens & Olives,18.565594167569603,73.80452179945996,411007,Italian
The Chocolate Room,18.56656840719089,73.80744134307663,,Chocolate Shop
Oryzza,18.565317795637583,73.80697533565693,411007,Restaurant
Naturals Icecream,18.595114413559774,73.80389799740048,,Ice Cream
Café Maroo,18.564801152783108,73.80914093257947,,Korean
Kimling Rush,18.592981240142333,73.80120795444465,411027,Chinese
Pizza Hut,18.59317580232594,73.79839888049898,,Pizza
Sweet's Corner,18.565590806755935,73.80368720729818,411007,Desserts
Subway,18.59263924552307,73.79526232162308,411027,Sandwiches
Eatsome,18.565174469427685,73.80236706083059,,Snacks
Banana Leaf,18.56538970501196,73.80050535825356,,South Indian
D-Mart,18.566465767446267,73.80743732891905,411007,Mall
Bird Valley Bar And Restaurant,18.59057666296339,73.80429271999535,411027,North Indian
Rakshak Chowk,18.581728326269285,73.79805995069505,,Road
Sangvi Phata,18.57388656437457,73.80630899339191,,Bus Station
Thomson Restraunt,18.57891993470471,73.81610859473633,411027,Indian
Rahul Restaurant,18.565401347302938,73.80700156803137,411007,Indian
Gayatri Bhel,18.580953653797323,73.81892211776521,,Snacks
Hotel High Point,18.579875093372653,73.8199226111584,,Food Court
Maha Khavaiyye,18.59319958670853,73.79841611420241,,Vegetarian / Vegan
Bhayal Sweets,18.59545938795568,73.8034138251896,,Fast Food
Shaolin - The Chinese Cuisine,18.595483133413033,73.80342531403565,411027,Chinese
Sholay - Indian Experience,18.595776999797522,73.80352871362031,411027,Indian
Sujata mastani,18.59324815158805,73.79480274840566,411027,Ice Cream
Golds gym,18.597734380717164,73.80558548548538,,Gym
Manas Punjabi Thaba,18.587059610314032,73.79024717152907,411027,Indian
Ferns & Petals,18.56566154995792,73.80459717284522,,Flower Shop
Kareem's,18.565621,73.804575,411007,Indian
Rolls Mania,18.593953387083783,73.7939180669757,,Café
Cream Stone,18.597703214919267,73.8001796886258,,Ice Cream
Pet Pooja,18.593503515753348,73.79295295547878,,Diner
Vision Galleria,18.59379768371582,73.79279327392578,,Market
Wingate Wines,18.59009295839726,73.78922459393029,,Wine Shop
Natural's Ice Cream,18.51020166635732,73.93138583545058,411028,Ice Cream
"Abs Sports Club, Magarpatta",18.51086075158698,73.92617480840028,411013,Gym
Amanora Town Centre,18.518746802768312,73.93520426899276,411028,Mall
Crazy Noodles,18.518635834417463,73.93601579234219,,Chinese
Marrakesh,18.50943021158525,73.92829586774526,411028,Middle Eastern
Cinepolis VIP,18.519123836288394,73.93129490307122,,Cineplex
Spaghetti Kitchen,18.51872114361258,73.93476261113675,411028,Italian
INOX,18.518703102205514,73.93599029674462,,Cineplex
Cafe Coffee Day - The Lounge,18.519157093878366,73.93088157343398,411013,Coffee Shop
Starbucks,18.518861437466494,73.93466537188995,,Coffee Shop
Dario's Espresso,18.51868872294623,73.93604239004564,,Italian
Rolls Mania,18.50960910109352,73.92854732879618,,Fast Food
Cinépolis Megaplex,18.519138916151608,73.93126122437297,411028,Cineplex
Barbeque Nation,18.518691819954878,73.93589626933263,,BBQ
Domino's Pizza,18.506,73.928,411028,Pizza
Mainland China,18.518563534502544,73.9351726958475,,Chinese
Cafe Coffee Day,18.512372428353604,73.92869493017156,,Coffee Shop
Mad Over Donuts,18.518776625643696,73.93416574532803,,Donuts
Quiznos Sub,18.519117013024953,73.93108249767319,411013,Sandwiches
Wah Marathi,18.519126435097398,73.93141038421493,,Indian
Zambar,18.518637077900113,73.93512246586336,,Indian
Central,18.518611280813023,73.93391837759341,,Department Store
Dunkin',18.518852647453862,73.93314339428333,,Donuts
Destination Center,18.510255282208067,73.92672300338745,,Plaza
Bread Story,18.5097106101377,73.92832694711112,411013,Bakery
City Cafe,18.509278594665957,73.92837524414062,411013,Fast Food
TJs Brew Works,18.518384055649694,73.93545312065524,411013,Brewery
Starbucks Coffee: A Tata Alliance,18.519106181534198,73.93141926770566,411028,Coffee Shop
Hoppipola,18.518713198386607,73.93531890090146,,Bar
Agent Jacks Bar,18.518639069952634,73.9348133772197,411048,Bar
Cafe Mangii,18.518494992135164,73.93491569133691,,Italian
Mad Over Donuts,18.518764807078284,73.93432978721265,411028,Donuts
Dunkin',18.518824058941494,73.93411929868674,,Donuts
Haagen-Dazs,18.518804236596463,73.93392220504848,,Ice Cream
Kokkita,18.502177,73.937133,,Indian
Fresco,18.518642909986795,73.93505110013005,411028,Mediterranean
Asia Seven,18.518678478784366,73.93505501417857,,Chinese
Lifestyle,18.51898490181258,73.93108823836268,,Apparel
Cuba Libre: Cuban Pub,18.51922007348206,73.93242655510726,,Pub
Baker Street,18.518780066308135,73.93423727965319,411028,Café
Subway,18.51864171904437,73.93607715219899,,Sandwiches
Deccan Harvest,18.514182537537568,73.92750318401147,411013,Indian
Vaibhavi Food Court,18.510084839876335,73.92801482361769,411028,Indian
Subway,18.519031806165117,73.93072083389279,,Sandwiches
Chinese In Box,18.509660331526515,73.92842796146121,,Chinese
Cafe Coffee Day,18.518756479814108,73.9342283700502,411013,Coffee Shop
McDonald's,18.519093641363643,73.93257466661993,,Fast Food
Amoeba,18.51853606759896,73.93577449783876,,Casino
Punjabi Rasoi,18.50965378943666,73.9283382734881,411028,Indian
Seasons Mall,18.51912190054771,73.9312661077869,411013,Mall
Burgs,18.51869872304549,73.9360433964115,,Burgers
Pizza Hut,18.5185975718451,73.93533619567934,411028,Pizza
WTF,18.51918345989029,73.93226720227806,,Bar
